,3/26/24 12:14:46,STOCK,BUY,+500,TO CLOSE,MU,,,STOCK,119.625,119.625,STP\
,3/26/24 12:14:29,STOCK,SELL,-500,TO OPEN,MU,,,STOCK,119.576,119.576,MKT\
,3/26/24 12:07:01,STOCK,BUY,+600,TO CLOSE,TSLA,,,STOCK,178.95,178.95,STP\
,3/26/24 12:06:34,STOCK,SELL,-300,TO OPEN,TSLA,,,STOCK,178.9402,178.9402,STP\
,3/26/24 12:06:34,STOCK,SELL,-200,TO OPEN,TSLA,,,STOCK,178.9402,178.9402,STP\
,3/26/24 12:06:34,STOCK,SELL,-100,TO OPEN,TSLA,,,STOCK,178.95,178.95,STP\
,3/26/24 12:02:27,STOCK,BUY,+300,TO CLOSE,TSLA,,,STOCK,179.17,179.17,STP\
,3/26/24 12:02:27,STOCK,BUY,+100,TO CLOSE,TSLA,,,STOCK,179.17,179.17,STP\
,3/26/24 12:02:27,STOCK,BUY,+194,TO CLOSE,TSLA,,,STOCK,179.17,179.17,STP\
,3/26/24 12:02:27,STOCK,BUY,+6,TO CLOSE,TSLA,,,STOCK,179.17,179.17,STP\
,3/26/24 12:02:09,STOCK,SELL,-600,TO OPEN,TSLA,,,STOCK,179.13,179.13,MKT\
,3/26/24 12:01:05,STOCK,BUY,+600,TO CLOSE,TSLA,,,STOCK,179.12,179.12,STP\
,3/26/24 12:00:30,STOCK,SELL,-600,TO OPEN,TSLA,,,STOCK,179.2807,179.2807,MKT\
,3/26/24 11:36:05,STOCK,BUY,+500,TO CLOSE,MU,,,STOCK,119.95,119.95,STP\
,3/26/24 11:35:42,STOCK,SELL,-500,TO OPEN,MU,,,STOCK,119.95,119.95,STP\
,3/26/24 11:33:11,STOCK,BUY,+300,TO CLOSE,MU,,,STOCK,120.07,120.07,STP\
,3/26/24 11:33:11,STOCK,BUY,+94,TO CLOSE,MU,,,STOCK,120.07,120.07,STP\
,3/26/24 11:33:11,STOCK,BUY,+6,TO CLOSE,MU,,,STOCK,120.06,120.06,STP\
,3/26/24 11:33:11,STOCK,BUY,+94,TO CLOSE,MU,,,STOCK,120.06,120.06,STP\
,3/26/24 11:33:11,STOCK,BUY,+6,TO CLOSE,MU,,,STOCK,120.06,120.06,STP\
,3/26/24 11:30:54,STOCK,SELL,-500,TO OPEN,MU,,,STOCK,119.97,119.97,STP\
,3/26/24 11:00:47,STOCK,BUY,+300,TO CLOSE,AAPL,,,STOCK,170.4099,170.4099,STP\
,3/26/24 11:00:47,STOCK,BUY,+100,TO CLOSE,AAPL,,,STOCK,170.4099,170.4099,STP\
,3/26/24 11:00:47,STOCK,BUY,+100,TO CLOSE,AAPL,,,STOCK,170.405,170.405,STP\
,3/26/24 11:00:44,STOCK,SELL,-100,TO OPEN,AAPL,,,STOCK,170.36,170.36,LMT\
,3/26/24 11:00:44,STOCK,SELL,-400,TO OPEN,AAPL,,,STOCK,170.36,170.36,LMT\
,3/26/24 09:22:51,STOCK,BUY,+600,TO CLOSE,TSLA,,,STOCK,180.03,180.03,STP\
,3/26/24 09:22:41,STOCK,SELL,-600,TO OPEN,TSLA,,,STOCK,179.93,179.93,STP\
,3/26/24 09:06:39,STOCK,BUY,+600,TO CLOSE,TSLA,,,STOCK,181.58,181.58,STP\
,3/26/24 09:05:55,STOCK,SELL,-600,TO OPEN,TSLA,,,STOCK,181.56,181.56,STP\
,3/26/24 09:02:22,STOCK,BUY,+596,TO CLOSE,TSLA,,,STOCK,181.00,181.00,STP\
,3/26/24 09:02:22,STOCK,BUY,+4,TO CLOSE,TSLA,,,STOCK,181.00,181.00,STP\
,3/26/24 09:02:13,STOCK,SELL,-600,TO OPEN,TSLA,,,STOCK,180.99,180.99,LMT\
,3/26/24 08:32:02,STOCK,BUY,+200,TO CLOSE,TSLA,,,STOCK,181.359,181.359,STP\
,3/26/24 08:32:01,STOCK,BUY,+100,TO CLOSE,TSLA,,,STOCK,181.35,181.35,STP\
,3/26/24 08:32:01,STOCK,BUY,+100,TO CLOSE,TSLA,,,STOCK,181.35,181.35,STP\
,3/26/24 08:32:01,STOCK,BUY,+100,TO CLOSE,TSLA,,,STOCK,181.35,181.35,STP\
,3/26/24 08:32:01,STOCK,BUY,+100,TO CLOSE,TSLA,,,STOCK,181.35,181.35,STP\
,3/26/24 08:31:02,STOCK,SELL,-561,TO OPEN,TSLA,,,STOCK,181.36,181.36,STP\
,3/26/24 08:31:02,STOCK,SELL,-39,TO OPEN,TSLA,,,STOCK,181.37,181.37,STP\
,3/26/24 08:23:11,STOCK,SELL,-500,TO CLOSE,MU,,,STOCK,120.19,120.19,STP\
,3/26/24 08:22:12,STOCK,BUY,+500,TO OPEN,MU,,,STOCK,120.205,120.205,MKT\
,3/26/24 08:21:50,STOCK,SELL,-600,TO CLOSE,TSLA,,,STOCK,182.96,182.96,STP\
,3/26/24 08:21:44,STOCK,BUY,+600,TO OPEN,TSLA,,,STOCK,183.07,183.07,STP\
,3/26/24 08:18:21,STOCK,BUY,+600,TO CLOSE,TSLA,,,STOCK,182.94,182.94,STP\
,3/26/24 08:18:11,STOCK,SELL,-400,TO OPEN,TSLA,,,STOCK,182.85,182.85,STP\
,3/26/24 08:18:11,STOCK,SELL,-100,TO OPEN,TSLA,,,STOCK,182.89,182.89,STP\
,3/26/24 08:18:11,STOCK,SELL,-100,TO OPEN,TSLA,,,STOCK,182.89,182.89,STP\
,3/26/24 08:06:06,STOCK,BUY,+200,TO CLOSE,TSLA,,,STOCK,182.79,182.79,STP\
,3/26/24 08:06:06,STOCK,BUY,+100,TO CLOSE,TSLA,,,STOCK,182.77,182.77,STP\
,3/26/24 08:06:06,STOCK,BUY,+100,TO CLOSE,TSLA,,,STOCK,182.7899,182.7899,STP\
,3/26/24 08:06:06,STOCK,BUY,+100,TO CLOSE,TSLA,,,STOCK,182.78,182.78,STP\
,3/26/24 08:06:06,STOCK,BUY,+100,TO CLOSE,TSLA,,,STOCK,182.77,182.77,STP\
,3/26/24 08:05:49,STOCK,SELL,-600,TO OPEN,TSLA,,,STOCK,182.78,182.78,STP\
,3/26/24 07:50:53,STOCK,BUY,+600,TO CLOSE,TSLA,,,STOCK,183.525,183.525,STP\
,3/26/24 07:50:52,STOCK,SELL,-100,TO OPEN,TSLA,,,STOCK,183.47,183.47,STP\
,3/26/24 07:50:52,STOCK,SELL,-100,TO OPEN,TSLA,,,STOCK,183.485,183.485,STP\
,3/26/24 07:50:52,STOCK,SELL,-124,TO OPEN,TSLA,,,STOCK,183.485,183.485,STP\
,3/26/24 07:50:52,STOCK,SELL,-100,TO OPEN,TSLA,,,STOCK,183.4701,183.4701,STP\
,3/26/24 07:50:52,STOCK,SELL,-50,TO OPEN,TSLA,,,STOCK,183.48,183.48,STP\
,3/26/24 07:50:52,STOCK,SELL,-100,TO OPEN,TSLA,,,STOCK,183.48,183.48,STP\
,3/26/24 07:50:52,STOCK,SELL,-26,TO OPEN,TSLA,,,STOCK,183.48,183.48,STP\
,3/26/24 07:49:19,STOCK,SELL,-600,TO CLOSE,TSLA,,,STOCK,183.92,183.92,STP\
,3/26/24 07:49:17,STOCK,BUY,+600,TO OPEN,TSLA,,,STOCK,184.04,184.04,STP\
,3/26/24 07:35:27,STOCK,BUY,+500,TO CLOSE,MU,,,STOCK,119.96,119.96,STP\
,3/26/24 07:35:02,STOCK,SELL,-499,TO OPEN,MU,,,STOCK,119.98,119.98,STP\
,3/26/24 07:35:02,STOCK,SELL,-1,TO OPEN,MU,,,STOCK,119.9875,119.99,STP\
,3/26/24 07:30:27,STOCK,BUY,+100,TO CLOSE,MU,,,STOCK,120.479,120.479,STP\
,3/26/24 07:30:27,STOCK,BUY,+100,TO CLOSE,MU,,,STOCK,120.47,120.47,STP\
,3/26/24 07:30:27,STOCK,BUY,+100,TO CLOSE,MU,,,STOCK,120.47,120.47,STP\
,3/26/24 07:30:27,STOCK,BUY,+100,TO CLOSE,MU,,,STOCK,120.47,120.47,STP\
,3/26/24 07:30:27,STOCK,BUY,+100,TO CLOSE,MU,,,STOCK,120.47,120.47,STP\
,3/26/24 07:30:15,STOCK,SELL,-500,TO OPEN,MU,,,STOCK,120.385,120.385,MKT\
,3/26/24 07:25:04,STOCK,SELL,-500,TO CLOSE,MU,,,STOCK,121.47,121.47,STP\
,3/26/24 07:24:57,STOCK,BUY,+500,TO OPEN,MU,,,STOCK,121.504,121.504,MKT\
,3/26/24 07:14:59,STOCK,BUY,+500,TO CLOSE,MU,,,STOCK,121.55,121.55,STP\
,3/26/24 07:14:45,STOCK,SELL,-500,TO OPEN,MU,,,STOCK,121.516,121.516,MKT\
,3/26/24 07:13:17,STOCK,BUY,+540,TO CLOSE,TSLA,,,STOCK,181.98,181.98,STP\
,3/26/24 07:13:17,STOCK,BUY,+100,TO CLOSE,TSLA,,,STOCK,181.95,181.95,STP\
,3/26/24 07:13:14,STOCK,SELL,-640,TO OPEN,TSLA,,,STOCK,181.855,181.855,STP\
,3/26/24 07:10:32,STOCK,SELL,-500,TO CLOSE,MU,,,STOCK,122.1005,122.1005,STP\
,3/26/24 07:10:18,STOCK,BUY,+500,TO OPEN,MU,,,STOCK,122.0985,122.0985,MKT\
,3/26/24 07:08:14,STOCK,SELL,-500,TO CLOSE,MU,,,STOCK,122.3704,122.3704,STP\
,3/26/24 07:07:53,STOCK,BUY,+500,TO OPEN,MU,,,STOCK,122.422,122.422,MKT\
,3/26/24 07:07:26,STOCK,SELL,-500,TO CLOSE,MU,,,STOCK,122.0902,122.0902,STP\
,3/26/24 07:07:13,STOCK,BUY,+499,TO OPEN,MU,,,STOCK,122.112,122.112,MKT\
,3/26/24 07:07:13,STOCK,BUY,+1,TO OPEN,MU,,,STOCK,122.112,122.11,MKT\
,3/26/24 07:00:58,STOCK,SELL,-500,TO CLOSE,MU,,,STOCK,121.50,121.50,STP\
,3/26/24 07:00:49,STOCK,BUY,+500,TO OPEN,MU,,,STOCK,121.5675,121.5675,MKT\
,3/26/24 06:59:55,STOCK,SELL,-500,TO CLOSE,MU,,,STOCK,121.40,121.40,STP\
,3/26/24 06:59:47,STOCK,BUY,+309,TO OPEN,MU,,,STOCK,121.522,121.52201,MKT\
,3/26/24 06:59:47,STOCK,BUY,+191,TO OPEN,MU,,,STOCK,121.522,121.52199,MKT\
,3/26/24 06:58:35,STOCK,BUY,+500,TO CLOSE,MU,,,STOCK,120.975,120.975,STP\
,3/26/24 06:57:48,STOCK,SELL,-500,TO OPEN,MU,,,STOCK,121.54,121.54,MKT\
,3/26/24 06:57:28,STOCK,SELL,-500,TO CLOSE,MU,,,STOCK,121.63,121.63,STP\
,3/26/24 06:57:22,STOCK,BUY,+500,TO OPEN,MU,,,STOCK,121.6767,121.6767,MKT\
,3/26/24 06:57:00,STOCK,SELL,-500,TO CLOSE,MU,,,STOCK,121.55,121.55,STP\
,3/26/24 06:56:34,STOCK,BUY,+200,TO OPEN,MU,,,STOCK,121.4499,121.4499,MKT\
,3/26/24 06:56:34,STOCK,BUY,+300,TO OPEN,MU,,,STOCK,121.43,121.43,MKT\
,3/26/24 06:47:32,STOCK,BUY,+640,TO CLOSE,TSLA,,,STOCK,182.2299,182.22991,STP\
,3/26/24 06:47:08,STOCK,SELL,-640,TO OPEN,TSLA,,,STOCK,182.61,182.61,STP\
,3/26/24 06:46:38,STOCK,SELL,-640,TO CLOSE,TSLA,,,STOCK,182.84,182.84,STP\
,3/26/24 06:46:16,STOCK,BUY,+640,TO OPEN,TSLA,,,STOCK,182.7297,182.7297,MKT\
,3/26/24 06:45:10,STOCK,SELL,-240,TO CLOSE,TSLA,,,STOCK,182.055,182.055,STP\
,3/26/24 06:45:10,STOCK,SELL,-400,TO CLOSE,TSLA,,,STOCK,182.055,182.055,STP\
,3/26/24 06:45:08,STOCK,BUY,+640,TO OPEN,TSLA,,,STOCK,182.1399,182.13991,MKT\
,3/26/24 06:44:42,STOCK,BUY,+640,TO CLOSE,TSLA,,,STOCK,181.29,181.29,STP\
,3/26/24 06:44:42,STOCK,SELL,-240,TO OPEN,TSLA,,,STOCK,181.19,181.19,LMT\
,3/26/24 06:44:42,STOCK,SELL,-126,TO OPEN,TSLA,,,STOCK,181.19,181.19,LMT\
,3/26/24 06:44:42,STOCK,SELL,-168,TO OPEN,TSLA,,,STOCK,181.19,181.19,LMT\
,3/26/24 06:44:42,STOCK,SELL,-106,TO OPEN,TSLA,,,STOCK,181.19,181.19,LMT\
,3/26/24 06:43:39,STOCK,BUY,+500,TO CLOSE,TSLA,,,STOCK,181.54,181.54,STP\
,3/26/24 06:43:39,STOCK,BUY,+140,TO CLOSE,TSLA,,,STOCK,181.505,181.505,STP\
,3/26/24 06:43:37,STOCK,SELL,-640,TO OPEN,TSLA,,,STOCK,181.424,181.424,MKT\
,3/26/24 06:43:10,STOCK,SELL,-640,TO CLOSE,TSLA,,,STOCK,182.28,182.28,STP\
,3/26/24 06:42:43,STOCK,BUY,+640,TO OPEN,TSLA,,,STOCK,182.02,182.02,LMT\
,3/26/24 06:41:47,STOCK,SELL,-640,TO CLOSE,TSLA,,,STOCK,181.90,181.90,STP\
,3/26/24 06:41:45,STOCK,BUY,+640,TO OPEN,TSLA,,,STOCK,182.0258,182.0258,MKT\
,3/26/24 06:41:22,STOCK,SELL,-440,TO CLOSE,TSLA,,,STOCK,181.82,181.82,STP\
,3/26/24 06:41:22,STOCK,SELL,-100,TO CLOSE,TSLA,,,STOCK,181.83,181.83,STP\
,3/26/24 06:41:22,STOCK,SELL,-100,TO CLOSE,TSLA,,,STOCK,181.83,181.83,STP\
,3/26/24 06:41:16,STOCK,BUY,+540,TO OPEN,TSLA,,,STOCK,181.7184,181.71841,MKT\
,3/26/24 06:41:16,STOCK,BUY,+100,TO OPEN,TSLA,,,STOCK,181.695,181.695,MKT\
,3/26/24 06:40:08,STOCK,SELL,-6,TO CLOSE,TSLA,,,STOCK,181.348,181.34833,TRSTP\
,3/26/24 06:40:08,STOCK,BUY,+6,TO OPEN,TSLA,,,STOCK,181.28,181.28,MKT\
,3/26/24 06:39:26,STOCK,SELL,-640,TO CLOSE,TSLA,,,STOCK,180.755,180.755,STP\
,3/26/24 06:39:20,STOCK,BUY,+640,TO OPEN,TSLA,,,STOCK,180.7556,180.75559,MKT\
,3/26/24 06:38:37,STOCK,BUY,+640,TO CLOSE,TSLA,,,STOCK,180.24,180.24,STP\
,3/26/24 06:38:36,STOCK,SELL,-640,TO OPEN,TSLA,,,STOCK,180.134,180.134,MKT\
,3/26/24 06:37:15,STOCK,BUY,+640,TO CLOSE,TSLA,,,STOCK,179.955,179.955,STP\
,3/26/24 06:37:08,STOCK,SELL,-640,TO OPEN,TSLA,,,STOCK,179.865,179.865,MKT\
,3/26/24 06:37:00,STOCK,BUY,+338,TO CLOSE,TSLA,,,STOCK,179.9497,179.9497,STP\
,3/26/24 06:37:00,STOCK,BUY,+200,TO CLOSE,TSLA,,,STOCK,179.9497,179.9497,STP\
,3/26/24 06:37:00,STOCK,BUY,+2,TO CLOSE,TSLA,,,STOCK,179.925,179.925,STP\
,3/26/24 06:37:00,STOCK,BUY,+100,TO CLOSE,TSLA,,,STOCK,179.925,179.925,STP\
,3/26/24 06:36:58,STOCK,SELL,-640,TO OPEN,TSLA,,,STOCK,179.832,179.832,MKT\
,3/26/24 06:36:50,STOCK,BUY,+194,TO CLOSE,TSLA,,,STOCK,180.179,180.17902,STP\
,3/26/24 06:36:50,STOCK,BUY,+1,TO CLOSE,TSLA,,,STOCK,180.17,180.17,STP\
,3/26/24 06:36:50,STOCK,BUY,+1,TO CLOSE,TSLA,,,STOCK,180.17,180.17,STP\
,3/26/24 06:36:49,STOCK,BUY,+72,TO CLOSE,TSLA,,,STOCK,180.17,180.17,STP\
,3/26/24 06:36:49,STOCK,BUY,+100,TO CLOSE,TSLA,,,STOCK,180.17,180.17,STP\
,3/26/24 06:36:49,STOCK,BUY,+12,TO CLOSE,TSLA,,,STOCK,180.17,180.17,STP\
,3/26/24 06:36:49,STOCK,BUY,+70,TO CLOSE,TSLA,,,STOCK,180.17,180.17,STP\
,3/26/24 06:36:49,STOCK,BUY,+100,TO CLOSE,TSLA,,,STOCK,180.16,180.16,STP\
,3/26/24 06:36:49,STOCK,BUY,+90,TO CLOSE,TSLA,,,STOCK,180.165,180.165,STP\
,3/26/24 06:36:44,STOCK,SELL,-640,TO OPEN,TSLA,,,STOCK,180.24,180.24,MKT\
,3/26/24 06:36:20,STOCK,SELL,-640,TO CLOSE,TSLA,,,STOCK,180.93,180.93,STP\
,3/26/24 06:36:03,STOCK,BUY,+640,TO OPEN,TSLA,,,STOCK,180.816,180.816,MKT\
,3/26/24 06:34:59,STOCK,BUY,+200,TO CLOSE,TSLA,,,STOCK,178.8399,178.8399,STP\
,3/26/24 06:34:59,STOCK,BUY,+450,TO CLOSE,TSLA,,,STOCK,178.83,178.83,STP\
,3/26/24 06:34:58,STOCK,SELL,-650,TO OPEN,TSLA,,,STOCK,178.7645,178.76449,MKT\
,3/26/24 06:34:26,STOCK,BUY,+650,TO CLOSE,TSLA,,,STOCK,178.86,178.86,MKT\
,3/26/24 06:34:16,STOCK,SELL,-650,TO OPEN,TSLA,,,STOCK,178.926,178.926,MKT\
,3/26/24 06:31:50,STOCK,BUY,+650,TO CLOSE,TSLA,,,STOCK,178.00,178.00,STP\
,3/26/24 06:31:33,STOCK,SELL,-650,TO OPEN,TSLA,,,STOCK,177.995,177.995,MKT\
,3/26/24 06:31:09,STOCK,BUY,+650,TO CLOSE,TSLA,,,STOCK,178.675,178.675,STP\
,3/26/24 06:31:08,STOCK,SELL,-650,TO OPEN,TSLA,,,STOCK,178.652,178.652,MKT\
,3/26/24 06:30:43,STOCK,BUY,+650,TO CLOSE,TSLA,,,STOCK,178.844,178.844,MKT\
,3/26/24 06:30:37,STOCK,SELL,-650,TO OPEN,TSLA,,,STOCK,178.97,178.97,MKT\
,3/26/24 06:30:30,STOCK,BUY,+650,TO CLOSE,TSLA,,,STOCK,179.0055,179.00551,MKT\
,3/26/24 06:30:27,STOCK,SELL,-650,TO OPEN,TSLA,,,STOCK,178.955,178.955,MKT\
,3/25/24 07:48:21,STOCK,BUY,+500,TO CLOSE,TSLA,,,STOCK,170.39,170.39,STP\
,3/25/24 07:47:24,STOCK,SELL,-500,TO OPEN,TSLA,,,STOCK,170.6302,170.6302,MKT\
,3/25/24 07:46:52,STOCK,BUY,+500,TO CLOSE,TSLA,,,STOCK,170.39,170.39,STP\
,3/25/24 07:46:43,STOCK,SELL,-500,TO OPEN,TSLA,,,STOCK,170.29,170.29,LMT\
,3/25/24 07:45:33,STOCK,BUY,+500,TO CLOSE,TSLA,,,STOCK,170.11,170.11,STP\
,3/25/24 07:44:46,STOCK,SELL,-500,TO OPEN,TSLA,,,STOCK,170.19,170.19,LMT\
,3/25/24 07:29:59,STOCK,BUY,+500,TO CLOSE,TSLA,,,STOCK,170.5697,170.5697,STP\
,3/25/24 07:29:48,STOCK,SELL,-500,TO OPEN,TSLA,,,STOCK,170.454,170.454,MKT\
,3/25/24 07:27:40,STOCK,BUY,+500,TO CLOSE,TSLA,,,STOCK,170.97,170.97,STP\
,3/25/24 07:27:16,STOCK,SELL,-500,TO OPEN,TSLA,,,STOCK,170.98,170.98,STP\
,3/25/24 07:20:51,STOCK,SELL,-200,TO CLOSE,TSLA,,,STOCK,171.0003,171.0003,STP\
,3/25/24 07:20:51,STOCK,SELL,-100,TO CLOSE,TSLA,,,STOCK,171.0003,171.0003,STP\
,3/25/24 07:20:51,STOCK,SELL,-200,TO CLOSE,TSLA,,,STOCK,171.0001,171.0001,STP\
,3/25/24 07:20:41,STOCK,BUY,+4,TO OPEN,TSLA,,,STOCK,171.07,171.07,STP\
,3/25/24 07:20:41,STOCK,BUY,+15,TO OPEN,TSLA,,,STOCK,171.07,171.07,STP\
,3/25/24 07:20:41,STOCK,BUY,+6,TO OPEN,TSLA,,,STOCK,171.07,171.07,STP\
,3/25/24 07:20:41,STOCK,BUY,+6,TO OPEN,TSLA,,,STOCK,171.06,171.06,STP\
,3/25/24 07:20:41,STOCK,BUY,+24,TO OPEN,TSLA,,,STOCK,171.06,171.06,STP\
,3/25/24 07:20:41,STOCK,BUY,+76,TO OPEN,TSLA,,,STOCK,171.06,171.06,STP\
,3/25/24 07:20:41,STOCK,BUY,+135,TO OPEN,TSLA,,,STOCK,171.06,171.06,STP\
,3/25/24 07:20:41,STOCK,BUY,+100,TO OPEN,TSLA,,,STOCK,171.06,171.06,STP\
,3/25/24 07:20:41,STOCK,BUY,+90,TO OPEN,TSLA,,,STOCK,171.06,171.06,STP\
,3/25/24 07:20:41,STOCK,BUY,+10,TO OPEN,TSLA,,,STOCK,171.05,171.05,STP\
,3/25/24 07:20:41,STOCK,BUY,+10,TO OPEN,TSLA,,,STOCK,171.05,171.05,STP\
,3/25/24 07:20:41,STOCK,BUY,+24,TO OPEN,TSLA,,,STOCK,171.04,171.04,STP\
,3/25/24 07:16:32,STOCK,BUY,+450,TO CLOSE,TSLA,,,STOCK,170.3987,170.39871,STP\
,3/25/24 07:16:32,STOCK,BUY,+50,TO CLOSE,TSLA,,,STOCK,170.38,170.38,STP\
,3/25/24 07:16:29,STOCK,SELL,-500,TO OPEN,TSLA,,,STOCK,170.29,170.29,LMT\
,3/25/24 07:16:11,STOCK,BUY,+500,TO CLOSE,TSLA,,,STOCK,170.23,170.23,STP\
,3/25/24 07:16:03,STOCK,SELL,-144,TO OPEN,TSLA,,,STOCK,170.28,170.28,LMT\
,3/25/24 07:16:03,STOCK,SELL,-356,TO OPEN,TSLA,,,STOCK,170.28,170.28,LMT\
,3/25/24 07:06:41,STOCK,BUY,+200,TO CLOSE,TSLA,,,STOCK,171.37,171.37,STP\
,3/25/24 07:06:41,STOCK,BUY,+84,TO CLOSE,TSLA,,,STOCK,171.361,171.36095,STP\
,3/25/24 07:06:41,STOCK,BUY,+100,TO CLOSE,TSLA,,,STOCK,171.355,171.355,STP\
,3/25/24 07:06:41,STOCK,BUY,+100,TO CLOSE,TSLA,,,STOCK,171.355,171.355,STP\
,3/25/24 07:06:41,STOCK,BUY,+10,TO CLOSE,TSLA,,,STOCK,171.355,171.355,STP\
,3/25/24 07:06:41,STOCK,BUY,+6,TO CLOSE,TSLA,,,STOCK,171.355,171.355,STP\
,3/25/24 07:06:05,STOCK,SELL,-100,TO OPEN,TSLA,,,STOCK,171.69,171.69,LMT\
,3/25/24 07:06:04,STOCK,SELL,-400,TO OPEN,TSLA,,,STOCK,171.69,171.69,LMT\
,3/25/24 07:04:41,STOCK,BUY,+400,TO CLOSE,TSLA,,,STOCK,171.72,171.72,STP\
,3/25/24 07:04:41,STOCK,BUY,+100,TO CLOSE,TSLA,,,STOCK,171.7199,171.7199,STP\
,3/25/24 07:04:32,STOCK,SELL,-500,TO OPEN,TSLA,,,STOCK,171.604,171.604,MKT\
,3/25/24 06:53:02,STOCK,BUY,+500,TO CLOSE,TSLA,,,STOCK,172.32,172.32,STP\
,3/25/24 06:52:20,STOCK,SELL,-63,TO OPEN,TSLA,,,STOCK,172.99,172.99,LMT\
,3/25/24 06:52:20,STOCK,SELL,-9,TO OPEN,TSLA,,,STOCK,172.99,172.99,LMT\
,3/25/24 06:52:20,STOCK,SELL,-16,TO OPEN,TSLA,,,STOCK,172.99,172.99,LMT\
,3/25/24 06:52:20,STOCK,SELL,-26,TO OPEN,TSLA,,,STOCK,172.99,172.99,LMT\
,3/25/24 06:52:20,STOCK,SELL,-44,TO OPEN,TSLA,,,STOCK,172.99,172.99,LMT\
,3/25/24 06:52:20,STOCK,SELL,-72,TO OPEN,TSLA,,,STOCK,172.99,172.99,LMT\
,3/25/24 06:52:20,STOCK,SELL,-120,TO OPEN,TSLA,,,STOCK,172.99,172.99,LMT\
,3/25/24 06:52:20,STOCK,SELL,-150,TO OPEN,TSLA,,,STOCK,172.99,172.99,LMT\
,3/25/24 06:48:49,STOCK,BUY,+500,TO CLOSE,TSLA,,,STOCK,173.08,173.08,STP\
,3/25/24 06:47:59,STOCK,SELL,-19,TO OPEN,TSLA,,,STOCK,173.11,173.11,LMT\
,3/25/24 06:47:59,STOCK,SELL,-80,TO OPEN,TSLA,,,STOCK,173.11,173.11,LMT\
,3/25/24 06:47:59,STOCK,SELL,-123,TO OPEN,TSLA,,,STOCK,173.11,173.11,LMT\
,3/25/24 06:47:59,STOCK,SELL,-88,TO OPEN,TSLA,,,STOCK,173.11,173.11,LMT\
,3/25/24 06:47:59,STOCK,SELL,-164,TO OPEN,TSLA,,,STOCK,173.11,173.11,LMT\
,3/25/24 06:47:59,STOCK,SELL,-26,TO OPEN,TSLA,,,STOCK,173.11,173.11,LMT\
,3/25/24 06:36:45,STOCK,BUY,+500,TO CLOSE,TSLA,,,STOCK,174.11,174.11,LMT\
,3/25/24 06:36:44,STOCK,SELL,-500,TO OPEN,TSLA,,,STOCK,174.314,174.314,MKT\
,3/25/24 06:36:26,STOCK,BUY,+70,TO CLOSE,TSLA,,,STOCK,174.07,174.07,LMT\
,3/25/24 06:36:25,STOCK,BUY,+430,TO CLOSE,TSLA,,,STOCK,174.07,174.07,LMT\
,3/25/24 06:36:23,STOCK,SELL,-500,TO OPEN,TSLA,,,STOCK,174.275,174.275,MKT\
,3/22/24 14:46:41,STOCK,SELL,-100,TO CLOSE,MLGO,,,STOCK,6.13,6.13,LMT\
,3/22/24 14:40:06,STOCK,BUY,+100,TO OPEN,MLGO,,,STOCK,6.06,6.06,LMT\
,3/22/24 13:00:43,STOCK,BUY,+500,TO CLOSE,MU,,,STOCK,110.20,110.20,LMT\
,3/22/24 12:59:38,STOCK,SELL,-500,TO OPEN,MU,,,STOCK,110.236,110.236,MKT\
,3/22/24 12:58:55,STOCK,BUY,+500,TO CLOSE,MU,,,STOCK,110.3297,110.3297,STP\
,3/22/24 12:58:29,STOCK,SELL,-500,TO OPEN,MU,,,STOCK,110.315,110.315,MKT\
,3/22/24 12:58:11,STOCK,BUY,+388,TO CLOSE,MU,,,STOCK,110.31,110.31,STP\
,3/22/24 12:58:11,STOCK,BUY,+112,TO CLOSE,MU,,,STOCK,110.305,110.305,STP\
,3/22/24 12:57:43,STOCK,SELL,-330,TO OPEN,MU,,,STOCK,110.351,110.351,MKT\
,3/22/24 12:57:43,STOCK,SELL,-40,TO OPEN,MU,,,STOCK,110.355,110.355,MKT\
,3/22/24 12:57:43,STOCK,SELL,-100,TO OPEN,MU,,,STOCK,110.355,110.355,MKT\
,3/22/24 12:57:43,STOCK,SELL,-20,TO OPEN,MU,,,STOCK,110.355,110.355,MKT\
,3/22/24 12:57:43,STOCK,SELL,-10,TO OPEN,MU,,,STOCK,110.355,110.355,MKT\
,3/22/24 12:57:24,STOCK,SELL,-50,TO CLOSE,MU,,,STOCK,110.39,110.39,STP\
,3/22/24 12:57:24,STOCK,SELL,-100,TO CLOSE,MU,,,STOCK,110.39,110.39,STP\
,3/22/24 12:57:24,STOCK,SELL,-100,TO CLOSE,MU,,,STOCK,110.39,110.39,STP\
,3/22/24 12:57:24,STOCK,SELL,-166,TO CLOSE,MU,,,STOCK,110.39,110.39,STP\
,3/22/24 12:57:24,STOCK,SELL,-20,TO CLOSE,MU,,,STOCK,110.39,110.39,STP\
,3/22/24 12:57:24,STOCK,SELL,-50,TO CLOSE,MU,,,STOCK,110.391,110.391,STP\
,3/22/24 12:57:24,STOCK,SELL,-8,TO CLOSE,MU,,,STOCK,110.39,110.39,STP\
,3/22/24 12:57:24,STOCK,SELL,-6,TO CLOSE,MU,,,STOCK,110.395,110.395,STP\
,3/22/24 12:56:43,STOCK,BUY,+500,TO OPEN,MU,,,STOCK,110.344,110.344,MKT\
,3/22/24 12:54:11,STOCK,SELL,-340,TO CLOSE,TSLA,,,STOCK,171.071,171.071,STP\
